"","YYYY","MM_DD","ATMP","WTMP"
"2585",1993,"6-3",4,3.6
"2586",1993,"6-4",4.8,3.9
"2587",1993,"6-5",4.4,4
"2588",1993,"6-6",4.7,4.7
"2589",1993,"6-7",5.1,5.1
"2590",1993,"6-8",4.7,5.5
"2591",1993,"6-9",4.8,5.2
"2592",1993,"6-10",4.8,5.2
"2593",1993,"6-11",4.4,5.9
"2594",1993,"6-12",5.9,6
"2595",1993,"6-13",6.2,5.9
"2596",1993,"6-14",6,6.2
"2597",1993,"6-15",5.9,7
"2598",1993,"6-16",5.8,7.5
"2599",1993,"6-17",6.7,7.1
"2600",1993,"6-18",7.6,7.9
"2601",1993,"6-19",7.8,7
"2602",1993,"6-21",6.6,6
"2603",1993,"6-22",4.6,6.3
"2604",1993,"6-23",4.4,6.4
"2605",1993,"6-24",6.3,6.3
"2606",1993,"6-25",7.1,5.9
"2607",1993,"6-26",7,5.8
"2608",1993,"6-27",5.9,5.9
"2609",1993,"6-28",5.9,6
"2610",1993,"6-29",5.9,6.6
"2611",1993,"6-30",5.8,6.3
"2612",1993,"7-1",6.4,5.9
"2613",1993,"7-2",6.3,6
"2614",1993,"7-3",7,6.4
"2615",1993,"7-4",6,6.7
"2616",1993,"7-5",6.3,6.6
"2617",1993,"7-6",5.1,6.7
"2618",1993,"7-7",6.6,7
"2619",1993,"7-8",7.1,6.7
"2620",1993,"7-9",7.5,6.7
"2621",1993,"7-10",7.8,6.7
"2622",1993,"7-11",7.5,6.7
"2623",1993,"7-12",7.1,7.1
"2624",1993,"7-13",7.1,7.5
"2625",1993,"7-14",7.1,7.5
"2626",1993,"7-15",7.4,7.8
"2627",1993,"7-16",8.7,8.3
"2628",1993,"7-17",7.8,8.3
"2629",1993,"7-18",7.4,8.3
"2630",1993,"7-19",8.7,7.5
"2631",1993,"7-20",9.5,8.3
"2632",1993,"7-21",9.4,8.2
"2633",1993,"7-22",9,8.6
"2634",1993,"7-23",9.7,9.1
"2635",1993,"7-24",7.4,9.5
"2636",1993,"7-25",9.5,9.5
"2637",1993,"7-26",9.1,9.5
"2638",1993,"7-27",9.5,9.5
"2639",1993,"7-28",9.8,9.8
"2640",1993,"7-29",8.8,9.4
"2641",1993,"7-30",8.7,9.4
"2642",1993,"7-31",9.5,9.4
"2643",1993,"8-1",10.5,9.7
"2644",1993,"8-2",8.9,9.5
"2645",1993,"8-3",9.8,9.8
"2646",1993,"8-4",9.5,9.8
"2647",1993,"8-6",9.8,9.8
"2648",1993,"8-7",10.3,9.8
"2649",1993,"8-8",10.2,9.8
"2650",1993,"8-9",9.8,10.2
"2651",1993,"8-10",9.5,10.2
"2652",1993,"8-11",9.8,10.2
"2653",1993,"8-12",9.7,10.5
"2654",1993,"8-13",10.1,10.5
"2655",1993,"8-14",9.5,10.2
"2656",1993,"8-16",10.2,10.2
"2657",1993,"8-17",9.5,10.2
"2658",1993,"8-18",9.4,10.2
"2659",1993,"8-19",7.9,9.8
"2660",1993,"8-20",7.9,9.5
"2661",1993,"8-21",9.7,9.5
"2662",1993,"8-22",9.4,9.4
"2663",1993,"8-23",9.5,9.4
"2664",1993,"8-25",9,9.5
"2665",1993,"8-26",9.7,9.8
"2666",1993,"8-27",10.2,9.5
"2667",1993,"8-28",9.7,9.5
"2668",1993,"8-29",9.7,9.5
"2669",1993,"8-30",9.4,9.5
"2670",1993,"8-31",9,9.7
"2671",1993,"9-1",9.4,9.7
"2672",1993,"9-2",9.1,10.1
"2673",1993,"9-3",7.9,9.8
"2674",1993,"9-4",8.7,9.5
"2675",1993,"9-6",7.4,9
"2676",1993,"9-7",8.3,8.9
"2677",1993,"9-8",7.5,8.9
"2678",1993,"9-9",8.3,9
"2679",1993,"9-10",8.3,9
"2680",1993,"9-11",8.9,9
"2681",1993,"9-12",9,9.4
"2682",1993,"9-13",9,9
"2683",1993,"9-14",7.6,8.6
"2684",1993,"9-15",6.7,8.3
"2685",1993,"9-16",7.1,7.9
"2686",1993,"9-17",8.3,8.2
"2687",1993,"9-18",9,7.5
"2688",1993,"9-19",8.2,7.8
"2689",1993,"9-20",4.7,7.9
"2690",1993,"9-21",7,7.9
"2691",1993,"9-22",7.4,8.2
"2692",1993,"9-23",7.8,8.3
"2693",1993,"9-24",7.4,8.3
"2694",1993,"9-25",7,8.3
"2695",1993,"9-26",6.3,8.2
"2696",1993,"9-27",6.4,8.3
"2697",1993,"9-28",6.1,8.1
"2698",1993,"9-29",6.6,7.6
"2699",1993,"9-30",3.6,7.1
"2700",1993,"10-1",3.9,6.4
"2701",1993,"10-2",5.5,7
"2702",1993,"10-3",6.2,6.7
"2703",1993,"10-4",7.5,6.7
"2704",1993,"10-5",6,7.1
"2705",1993,"10-6",5.2,6.3
"2706",1993,"10-7",6.3,6.4
"2707",1993,"10-8",5.8,NA
"2708",1993,"10-9",6.3,6.6
"2709",1993,"10-10",5.9,6.4
"2710",1993,"10-11",7.5,6.7
"2711",1993,"10-12",7.8,6.3
"2712",1993,"10-13",7.5,7.1
"2713",1993,"10-14",7.9,7.6
"2714",1993,"10-15",6.9,7.3
"2715",1993,"10-16",6.6,7.1
"2716",1993,"10-17",4.8,7.2
"2717",1993,"10-18",4.9,7.2
"2718",1993,"10-19",5.2,7.2
"2719",1993,"10-20",4.3,7
"2720",1993,"10-21",2.8,6.5
"2721",1993,"10-22",NA,NA
"2722",1993,"10-23",3,6.5
"2723",1993,"10-24",2.6,6.6
"2724",1993,"10-25",2.2,6.5
"2725",1993,"10-26",5.4,6.4
"2726",1993,"10-27",6.2,6.4
"2727",1993,"10-28",5.3,6.5
"2728",1993,"10-29",5.4,6.5
"2729",1993,"10-30",4.6,6.4
"2730",1993,"10-31",3.8,6.3
"2731",1993,"11-1",4,6.3
"2732",1993,"11-2",5.9,6.5
"2733",1993,"11-3",5.6,6.4
"2734",1993,"11-4",5.6,6.3
"2735",1993,"11-5",4,6
"2736",1993,"11-6",4.2,6
"2737",1993,"11-7",5.9,6
"2738",1993,"11-8",4.5,6.1
"2739",1993,"11-9",4.4,5.8
"2740",1993,"11-10",4.1,5.8
"2741",1993,"11-11",4.5,5.7
"2742",1993,"11-12",3.9,5.6
"2743",1993,"11-13",NA,NA
"2744",1993,"11-14",2.7,5.3
"2745",1993,"11-15",5.9,5.5
"2746",1993,"11-16",5.2,5.5
"2747",1993,"11-17",3.9,5.4
"2748",1993,"11-18",2.7,5.3
"2749",1993,"11-19",3.7,5.3
"2750",1993,"11-20",5.6,5.3
"2751",1993,"11-21",-0.4,5.1
"2752",1993,"11-22",-0.2,5
"2753",1993,"11-23",0.4,5
"2754",1993,"11-24",1.2,4.9
"2755",1993,"11-25",4.6,4.9
"2756",1993,"11-26",3.4,4.8
"2757",1993,"11-27",2.6,4.7
"2758",1993,"11-28",1.6,4.6
"2759",1993,"11-29",0.1,4.5
"2760",1993,"11-30",0,4.4
"2761",1993,"12-1",0.2,4.4
"2762",1993,"12-2",0.4,4.5
"2763",1993,"12-3",-2.3,4.3
"2764",1993,"12-4",1.2,4.4
"2765",1993,"12-5",2.6,4.2
"2766",1993,"12-6",0,4.1
"2767",1993,"12-7",-1.9,3.9
"2768",1993,"12-8",-3.7,3.8
"2769",1993,"12-9",-3.6,3.7
"2770",1993,"12-10",-3.9,3.6
"2771",1993,"12-11",-3.1,3.6
"2772",1993,"12-12",-3.4,3.6
"2773",1993,"12-13",-0.3,3.6
"2774",1993,"12-14",-1.1,3.5
"2775",1993,"12-15",-1.6,3.3
"2776",1993,"12-16",-2,3.3
"2777",1993,"12-17",-0.9,3.3
"2778",1993,"12-18",0.4,3.2
"2779",1993,"12-19",-0.5,3.2
"2780",1993,"12-20",-4,3.1
"2781",1993,"12-21",-4.9,3
"2782",1993,"12-22",-5.2,3
"2783",1993,"12-23",-3.4,3.1
"2784",1993,"12-24",-0.8,2.9
"2785",1993,"12-25",-0.4,3.1
"2786",1993,"12-26",3.7,3.3
"2787",1993,"12-27",0.7,3.2
"2788",1993,"12-28",2.6,3.2
"2789",1993,"12-29",3.6,3.2
"2790",1993,"12-30",3.4,3.2
"2791",1993,"12-31",2.7,3.2
"2792",1994,"1-1",0.6,3.2
"2793",1994,"1-2",1.5,3.2
"2794",1994,"1-3",2,3.2
"2795",1994,"1-4",0.5,3.3
"2796",1994,"1-5",1.3,3.2
"2797",1994,"1-6",3.7,3.2
"2798",1994,"1-7",3.5,3.2
"2799",1994,"1-8",2.2,3.3
"2800",1994,"1-9",-3.3,3.1
"2801",1994,"1-10",-2.2,3
"2802",1994,"1-11",-3.7,3.1
"2803",1994,"1-12",-4.3,2.9
"2804",1994,"1-13",-3.8,3
"2805",1994,"1-14",-3.5,2.8
"2806",1994,"1-15",-2.5,2.8
"2807",1994,"1-16",-2.4,2.8
"2808",1994,"1-17",-3.8,3
"2809",1994,"1-18",-1,2.7
"2810",1994,"1-19",0.7,2.8
"2811",1994,"1-20",1.6,2.8
"2812",1994,"1-21",1.2,2.9
"2813",1994,"1-22",-1.9,2.9
"2814",1994,"1-23",-0.4,3
"2815",1994,"1-24",-0.5,2.8
"2816",1994,"1-25",-2.8,2.6
"2817",1994,"1-26",-4.1,2.6
"2818",1994,"1-27",-1.4,2.6
"2819",1994,"1-28",1.4,2.7
"2820",1994,"1-29",2.1,2.7
"2821",1994,"1-30",1.8,2.7
"2822",1994,"1-31",1.9,2.6
"2823",1994,"2-1",2.5,2.7
"2824",1994,"2-2",1.4,2.7
"2825",1994,"2-3",-0.6,2.9
"2826",1994,"2-4",3,2.7
"2827",1994,"2-5",3.4,2.6
"2828",1994,"2-6",1.2,2.6
"2829",1994,"2-7",0.9,2.7
"2830",1994,"2-8",0.1,2.8
"2831",1994,"2-9",0.9,2.4
"2832",1994,"2-10",1.1,2.5
"2833",1994,"2-11",-1.8,2.4
"2834",1994,"2-12",-0.7,2.3
"2835",1994,"2-13",0.5,2.2
"2836",1994,"2-14",0.8,2.1
"2837",1994,"2-15",0.2,2.2
"2838",1994,"2-16",2.5,2.3
"2839",1994,"2-17",2.5,2.3
"2840",1994,"2-18",1.7,2.3
"2841",1994,"2-19",2.2,2.3
"2842",1994,"2-20",3.1,2.3
"2843",1994,"2-21",2.7,2.3
"2844",1994,"2-22",1,2.3
"2845",1994,"2-23",-1.1,2.3
"2846",1994,"2-24",-0.7,2.3
"2847",1994,"2-25",-1.5,2.2
"2848",1994,"2-26",-1.9,2.2
"2849",1994,"2-27",-1.6,2.3
"2850",1994,"2-28",-5.2,2.1
"2851",1994,"3-1",-5,1.9
"2852",1994,"3-2",-9,2
"2853",1994,"3-3",NA,NA
"2854",1994,"3-4",-8.5,2
"2855",1994,"3-5",NA,NA
"2856",1994,"3-6",-5.5,1.9
"2857",1994,"3-7",-5.2,1.9
"2858",1994,"3-8",-3,1.9
"2859",1994,"3-9",-3.4,1.9
"2860",1994,"3-10",-5.3,1.8
"2861",1994,"3-11",NA,NA
"2862",1994,"3-12",-5.5,1.7
"2863",1994,"3-13",-5.1,1.9
"2864",1994,"3-14",-0.1,1.8
"2865",1994,"3-15",-2.7,1.7
"2866",1994,"3-16",-4.1,1.7
"2867",1994,"3-17",-0.5,1.8
"2868",1994,"3-18",-1.4,1.8
"2869",1994,"3-19",-1,1.8
"2870",1994,"3-20",-1,1.8
"2871",1994,"3-21",0.5,1.8
"2872",1994,"3-22",-3,1.6
"2873",1994,"3-23",-7.3,1.5
"2874",1994,"3-24",-11.3,1.4
"2875",1994,"3-25",-7.7,1.5
"2876",1994,"3-26",0.4,1.6
"2877",1994,"3-27",1.5,1.5
"2878",1994,"3-28",-0.3,1.6
"2879",1994,"3-29",NA,NA
"2880",1994,"3-30",-1.5,1.5
"2881",1994,"3-31",1.1,1.6
"2882",1994,"4-1",0.6,1.6
"2883",1994,"4-2",0.3,1.5
"2884",1994,"4-3",1.2,1.4
"2885",1994,"4-4",1.6,1.6
"2886",1994,"4-5",1.9,1.8
"2887",1994,"4-6",1.7,1.6
"2888",1994,"4-7",0.3,1.7
"2889",1994,"4-8",-2.2,1.6
"2890",1994,"4-9",-3.5,1.4
"2891",1994,"4-10",-4.6,1.5
"2892",1994,"4-11",-2.5,1.5
"2893",1994,"4-12",-2.4,1.5
"2894",1994,"4-13",-4.4,1.5
"2895",1994,"4-14",-1.2,1.4
"2896",1994,"4-15",-0.3,1.4
"2897",1994,"4-16",1.6,1.5
"2898",1994,"4-17",0.8,1.8
"2899",1994,"4-18",-2.2,1.7
"2900",1994,"4-19",-3.2,1.8
"2901",1994,"4-20",-3.8,1.4
"2902",1994,"4-21",-2.6,1.5
"2903",1994,"4-22",-2.1,1.4
"2904",1994,"4-23",-3.1,1.5
"2905",1994,"4-24",-3.4,1.6
"2906",1994,"4-25",-3.5,1.8
"2907",1994,"4-26",-3.1,1.7
"2908",1994,"4-27",0.2,1.5
"2909",1994,"4-28",-1.7,1.6
"2910",1994,"4-29",-0.8,1.5
"2911",1994,"4-30",-0.8,1.6
"2912",1994,"5-1",-4.6,1.5
"2913",1994,"5-2",-1.9,1.6
"2914",1994,"5-3",-2.7,1.5
"2915",1994,"5-4",-0.8,1.5
"2916",1994,"5-5",-1.2,1.5
"2917",1994,"5-6",-0.5,1.6
"2918",1994,"5-7",0.5,2
"2919",1994,"5-8",-0.3,2.1
"2920",1994,"5-9",-0.5,1.8
"2921",1994,"5-10",-0.9,1.8
"2922",1994,"5-11",-0.8,1.8
"2923",1994,"5-12",-1,1.9
"2924",1994,"5-13",0.9,2.3
"2925",1994,"5-14",1.2,2.2
"2926",1994,"5-16",1.3,2.1
"2927",1994,"5-17",-0.5,2.3
"2928",1994,"5-18",0.5,2.3
"2929",1994,"5-19",2.3,2.8
"2930",1994,"5-20",1.7,2.7
"2931",1994,"5-21",1,2.8
"2932",1994,"5-22",1.2,2.4
"2933",1994,"5-23",1.6,2.6
"2934",1994,"5-25",1.2,2.7
"2935",1994,"5-26",0.5,3
"2936",1994,"5-27",1.4,3
"2937",1994,"5-28",-0.1,2.9
"2938",1994,"5-29",3.3,3.1
"2939",1994,"5-30",3,3
"2940",1994,"5-31",2.8,3.1
"2941",1994,"6-1",NA,3.3
"2942",1994,"6-2",NA,3.3
"2943",1994,"6-3",NA,3.5
"2944",1994,"6-4",NA,3.5
"2945",1994,"6-5",NA,3.4
"2946",1994,"6-6",NA,3.7
"2947",1994,"6-7",NA,4
"2948",1994,"6-8",NA,4.1
"2949",1994,"6-9",NA,4.7
"2950",1994,"6-10",NA,NA
"2951",1994,"6-11",NA,5
"2952",1994,"6-12",NA,5.2
"2953",1994,"6-13",NA,5.2
"2954",1994,"6-14",NA,5.2
"2955",1994,"6-15",NA,5.4
"2956",1994,"6-16",NA,5.5
"2957",1994,"6-17",NA,5.7
"2958",1994,"6-18",NA,5.8
"2959",1994,"6-19",NA,6.1
"2960",1994,"6-20",NA,6.3
"2961",1994,"6-21",NA,5.3
"2962",1994,"6-22",NA,6
"2963",1994,"6-23",NA,5.8
"2964",1994,"6-24",NA,5.5
"2965",1994,"6-25",NA,6
"2966",1994,"6-26",5.3,5.5
"2967",1994,"6-27",5.2,5.9
"2968",1994,"6-28",5.6,5.9
"2969",1994,"6-29",5.1,5.8
"2970",1994,"6-30",5.9,5.5
"2971",1994,"7-1",5.6,5.9
"2972",1994,"7-2",5.6,5.6
"2973",1994,"7-3",5.9,5.8
"2974",1994,"7-4",5.5,5.9
"2975",1994,"7-5",6.2,5.9
"2976",1994,"7-6",4,6.3
"2977",1994,"7-7",7.8,6.7
"2978",1994,"7-8",6.3,6.4
"2979",1994,"7-9",6.2,6.6
"2980",1994,"7-10",6.3,6.7
"2981",1994,"7-11",6.6,7
"2982",1994,"7-12",6.3,7.1
"2983",1994,"7-13",7.1,7
"2984",1994,"7-14",7.4,7.1
"2985",1994,"7-15",7.5,7.1
"2986",1994,"7-16",7.5,7
"2987",1994,"7-17",7.5,7.1
"2988",1994,"7-18",7.9,6.8
"2989",1994,"7-19",7,7.1
"2990",1994,"7-20",7.4,7.4
"2991",1994,"7-21",6.3,NA
"2992",1994,"7-22",7.8,7.5
"2993",1994,"7-23",7.5,7.5
"2994",1994,"7-24",7.4,7.8
"2995",1994,"7-25",7.8,7.8
"2996",1994,"7-26",7.9,7.8
"2997",1994,"7-27",7.5,7.5
"2998",1994,"7-28",7.9,7.8
"2999",1994,"7-29",7.8,NA
"3000",1994,"7-30",8.2,8.2
"3001",1994,"7-31",7.8,8.3
"3002",1994,"8-1",8.6,8.2
"3003",1994,"8-2",8.3,8.3
"3004",1994,"8-3",7.9,8.3
"3005",1994,"8-4",7.1,8.7
"3006",1994,"8-5",7.3,8.9
"3007",1994,"8-6",8.7,8.3
"3008",1994,"8-7",8.6,8.6
"3009",1994,"8-8",8.7,8.6
"3010",1994,"8-9",8.7,8.6
"3011",1994,"8-10",9,8.6
"3012",1994,"8-11",7.9,8.3
"3013",1994,"8-12",7.8,8.3
"3014",1994,"8-13",8.6,8.3
"3015",1994,"8-14",7.9,8.3
"3016",1994,"8-15",9,8.4
"3017",1994,"8-16",8.6,8.3
"3018",1994,"8-17",8.3,8.3
"3019",1994,"8-18",7.3,8.3
"3020",1994,"8-19",9,8.3
"3021",1994,"8-20",8.7,8.3
"3022",1994,"8-21",7.5,8.5
"3023",1994,"8-22",7.9,8.6
"3024",1994,"8-23",8.9,8.7
"3025",1994,"8-24",9.4,8.7
"3026",1994,"8-25",9,8.7
"3027",1994,"8-26",8.6,8.6
"3028",1994,"8-27",7.8,8.6
"3029",1994,"8-28",9,8.7
"3030",1994,"8-29",9.4,8.6
"3031",1994,"8-30",8.7,8.6
"3032",1994,"8-31",7.8,8.7
"3033",1994,"9-1",7.5,8.9
"3034",1994,"9-2",8.2,8.9
"3035",1994,"9-3",8.7,9
"3036",1994,"9-4",7.8,9
"3037",1994,"9-5",8.7,8.7
"3038",1994,"9-6",9.5,8.7
"3039",1994,"9-7",7.4,9
"3040",1994,"9-8",7.1,9.1
"3041",1994,"9-9",8.5,9
"3042",1994,"9-10",7.7,9
"3043",1994,"9-11",7.4,9
"3044",1994,"9-12",9,9
"3045",1994,"9-13",9.1,9
"3046",1994,"9-14",NA,NA
"3047",1994,"9-16",6,8.6
"3048",1994,"9-17",4.2,8.2
"3049",1994,"9-18",4.7,7.9
"3050",1994,"9-19",5.5,8.2
"3051",1994,"9-20",5.8,8.2
"3052",1994,"9-21",6.3,7.9
"3053",1994,"9-22",5.5,7.9
"3054",1994,"9-23",6.3,7.8
"3055",1994,"9-24",4.2,NA
"3056",1994,"9-25",6.7,7.8
"3057",1994,"9-26",3.6,7.5
"3058",1994,"9-27",6.7,7.5
"3059",1994,"9-28",7.1,7.5
"3060",1994,"9-29",6.7,7.4
"3061",1994,"9-30",7.4,7.1
"3062",1994,"10-1",5.9,7.1
"3063",1994,"10-2",4.4,7.1
"3064",1994,"10-3",4.3,7.1
"3065",1994,"10-4",4.1,7
"3066",1994,"10-5",4.7,7
"3067",1994,"10-6",2.6,6.7
"3068",1994,"10-7",0.4,6.7
"3069",1994,"10-8",3.1,6.6
"3070",1994,"10-9",6,6.6
"3071",1994,"10-10",5.2,6.6
"3072",1994,"10-11",4.3,6.4
"3073",1994,"10-12",3.9,6.4
"3074",1994,"10-13",3.6,6.3
"3075",1994,"10-14",5.1,6.3
"3076",1994,"10-15",5.1,6.3
"3077",1994,"10-16",5.2,6.3
"3078",1994,"10-17",5.8,6.3
"3079",1994,"10-18",6.3,6.3
"3080",1994,"10-19",5.9,6.2
"3081",1994,"10-20",3.3,5.6
"3082",1994,"10-21",5.1,6.3
"3083",1994,"10-22",5.9,6.3
"3084",1994,"10-23",5.2,6.3
"3085",1994,"10-24",2.9,6.3
"3086",1994,"10-25",1.8,6
"3087",1994,"10-26",2.1,5.9
"3088",1994,"10-27",3.6,5.8
"3089",1994,"10-28",0.2,5.9
"3090",1994,"10-29",3.7,5.6
"3091",1994,"10-30",4.8,5.6
"3092",1994,"10-31",5.5,5.6
"3093",1994,"11-1",4.1,5.6
"3094",1994,"11-2",2,5.5
"3095",1994,"11-3",1.6,5.2
"3096",1994,"11-4",2.9,5.1
"3097",1994,"11-5",4.9,5.2
"3098",1994,"11-7",0.2,4.7
"3099",1994,"11-8",6,4.7
"3100",1994,"11-9",2.3,4.7
"3101",1994,"11-10",1.9,4.4
"3102",1994,"11-11",0.1,4.4
"3103",1994,"11-12",-0.4,4.4
"3104",1994,"11-13",4.3,4.3
"3105",1994,"11-14",3.1,4
"3106",1994,"11-15",0.7,4
"3107",1994,"11-16",-0.6,3.9
"3108",1994,"11-17",-0.3,3.9
"3109",1994,"11-18",NA,3.6
"3110",1994,"11-19",NA,3.6
"3111",1994,"11-20",NA,3.9
"3112",1994,"11-21",NA,3.5
"3113",1994,"11-22",NA,3.6
"3114",1994,"11-23",NA,3.6
"3115",1994,"11-24",NA,NA
"3116",1994,"11-25",NA,3.6
"3117",1994,"11-26",NA,3.2
"3118",1994,"11-28",NA,3.2
"3119",1994,"11-29",NA,3.2
"3120",1994,"11-30",NA,3.2
"3121",1994,"12-1",NA,3.2
"3122",1994,"12-2",NA,3.2
"3123",1994,"12-3",NA,3.2
"3124",1994,"12-4",NA,3.1
"3125",1994,"12-5",NA,3.1
"3126",1994,"12-6",NA,3.1
"3127",1994,"12-7",NA,3.1
"3128",1994,"12-8",NA,2.9
"3129",1994,"12-9",NA,3.1
"3130",1994,"12-10",NA,3.1
"3131",1994,"12-11",NA,3.2
"3132",1994,"12-12",NA,3.3
"3133",1994,"12-13",NA,3.2
"3134",1994,"12-14",NA,3.2
"3135",1994,"12-15",NA,3.5
"3136",1994,"12-16",NA,3.2
"3137",1994,"12-17",NA,3.2
"3138",1994,"12-18",NA,3.2
"3139",1994,"12-19",NA,3.1
"3140",1994,"12-20",NA,3.1
"3141",1994,"12-22",NA,3.1
"3142",1994,"12-23",NA,2.9
"3143",1994,"12-24",NA,2.8
"3144",1994,"12-25",NA,2.8
"3145",1994,"12-26",NA,2.8
"3146",1994,"12-27",NA,2.8
"3147",1994,"12-28",NA,2.9
"3148",1994,"12-29",NA,2.8
"3149",1994,"12-30",NA,2.8
"3150",1994,"12-31",NA,2.7
"3151",1995,"1-1",-1.2,2.7
"3152",1995,"1-2",1.2,2.7
"3153",1995,"1-3",1.6,2.7
"3154",1995,"1-4",1.3,2.7
"3155",1995,"1-5",1.2,2.7
"3156",1995,"1-6",0.1,2.7
"3157",1995,"1-7",-0.4,2.7
"3158",1995,"1-8",-0.2,2.5
"3159",1995,"1-9",-0.3,2.5
"3160",1995,"1-10",-2.7,2.4
"3161",1995,"1-11",-4.4,2.5
"3162",1995,"1-12",-3.8,2.4
"3163",1995,"1-13",-1.9,2.5
"3164",1995,"1-14",-6.1,2.4
"3165",1995,"1-15",-2.9,2.4
"3166",1995,"1-16",-1.3,2.4
"3167",1995,"1-17",-5.1,2.3
"3168",1995,"1-18",-6.7,2.3
"3169",1995,"1-19",-4.8,2.2
"3170",1995,"1-20",-4.3,2.2
"3171",1995,"1-21",-2.7,2.2
"3172",1995,"1-22",-1.3,2.1
"3173",1995,"1-23",-1.2,2.1
"3174",1995,"1-24",-2.7,2.1
"3175",1995,"1-25",-5.3,2.1
"3176",1995,"1-26",-2.7,2.1
"3177",1995,"1-27",-10.5,2.1
"3178",1995,"1-28",-10.5,2
"3179",1995,"1-29",-7.3,1.8
"3180",1995,"1-30",-8.9,1.6
"3181",1995,"1-31",-8.6,1.7
"3182",1995,"2-1",-8.5,1.7
"3183",1995,"2-2",-7.7,1.4
"3184",1995,"2-3",-8.2,1.5
"3185",1995,"2-4",-6,1.3
"3186",1995,"2-5",-0.9,1.5
"3187",1995,"2-6",-0.6,1.5
"3188",1995,"2-7",-0.1,1.6
"3189",1995,"2-8",2.3,1.5
"3190",1995,"2-9",NA,1.5
"3191",1995,"2-10",NA,1.5
"3192",1995,"2-11",NA,1.5
"3193",1995,"2-12",NA,1.4
"3194",1995,"2-13",NA,1.4
"3195",1995,"2-14",NA,1.4
"3196",1995,"2-15",NA,1.3
"3197",1995,"2-16",NA,1.2
"3198",1995,"2-17",NA,1.6
"3199",1995,"2-18",NA,1.6
"3200",1995,"2-19",NA,1.6
"3201",1995,"2-20",NA,1.3
"3202",1995,"2-21",NA,1.3
"3203",1995,"2-22",NA,1.1
"3204",1995,"2-23",NA,1.4
"3205",1995,"2-24",NA,1.8
"3206",1995,"2-25",NA,1.8
"3207",1995,"2-26",NA,1.7
"3208",1995,"2-27",NA,1.8
"3209",1995,"2-28",NA,1.8
"3210",1995,"3-1",NA,1.8
"3211",1995,"3-2",NA,1.8
"3212",1995,"3-3",NA,1.7
"3213",1995,"3-4",NA,1.7
"3214",1995,"3-5",NA,1.7
"3215",1995,"3-6",NA,1.7
"3216",1995,"3-7",NA,1.7
"3217",1995,"3-8",NA,1.6
"3218",1995,"3-9",NA,1.8
"3219",1995,"3-10",NA,1.7
"3220",1995,"3-11",NA,1.8
"3221",1995,"3-12",NA,1.3
"3222",1995,"3-13",NA,1.2
"3223",1995,"3-14",NA,1.3
"3224",1995,"3-15",NA,1.2
"3225",1995,"3-16",NA,1.3
"3226",1995,"3-17",NA,1.3
"3227",1995,"3-18",NA,1.3
"3228",1995,"3-19",NA,1.2
"3229",1995,"3-20",NA,1.1
"3230",1995,"3-21",NA,1.3
"3231",1995,"3-22",NA,1.2
"3232",1995,"3-24",NA,1.2
"3233",1995,"3-25",NA,1.1
"3234",1995,"3-26",NA,1.1
"3235",1995,"3-27",NA,1.1
"3236",1995,"3-28",NA,1.1
"3237",1995,"3-29",NA,1.1
"3238",1995,"3-30",NA,1.2
"3239",1995,"3-31",NA,1.3
"3240",1995,"4-1",-3.4,1.2
"3241",1995,"4-2",-1.8,1.3
"3242",1995,"4-3",-1.4,1.3
"3243",1995,"4-4",1.1,1.3
"3244",1995,"4-5",0.6,1.4
"3245",1995,"4-6",0.5,1.7
"3246",1995,"4-7",-4.5,1.3
"3247",1995,"4-8",-4.7,1.3
"3248",1995,"4-9",-3.3,1.2
"3249",1995,"4-10",-3.5,1.1
"3250",1995,"4-11",-2.3,1.3
"3251",1995,"4-12",0.3,1.3
"3252",1995,"4-13",1.2,1.5
"3253",1995,"4-14",1.6,1.5
"3254",1995,"4-15",0.2,1.4
"3255",1995,"4-16",-1.7,1.3
"3256",1995,"4-17",0.9,1.4
"3257",1995,"4-18",-2,1.3
"3258",1995,"4-19",-2.1,1.8
"3259",1995,"4-20",-1.2,1.9
"3260",1995,"4-21",0.9,1.4
"3261",1995,"4-22",1.6,1.7
"3262",1995,"4-23",1.6,1.6
"3263",1995,"4-24",1,1.7
"3264",1995,"4-25",1.2,1.7
"3265",1995,"4-26",1.4,1.6
"3266",1995,"4-27",1.9,1.7
"3267",1995,"4-28",3.5,1.6
"3268",1995,"4-29",0.7,2.2
"3269",1995,"4-30",0.5,2.1
"3270",1995,"5-1",0.2,1.9
"3271",1995,"5-2",0.7,2
"3272",1995,"5-3",0.5,2.4
"3273",1995,"5-4",-0.2,2.5
"3274",1995,"5-5",0.7,2.5
"3275",1995,"5-6",0.8,2.2
"3276",1995,"5-7",-0.1,2.6
"3277",1995,"5-8",1.5,2.9
"3278",1995,"5-9",2.3,3
"3279",1995,"5-10",3.6,2.8
"3280",1995,"5-11",1.9,2.8
"3281",1995,"5-12",1.4,2.9
"3282",1995,"5-13",3.1,2.9
"3283",1995,"5-14",2.7,3.1
"3284",1995,"5-15",2.3,3.3
"3285",1995,"5-16",2.4,3.3
"3286",1995,"5-17",3,3
"3287",1995,"5-18",3.4,3.5
"3288",1995,"5-19",3,3.3
"3289",1995,"5-20",2.2,3.3
"3290",1995,"5-21",3.5,3.4
"3291",1995,"5-22",2.5,3.4
"3292",1995,"5-23",2.5,3.5
